MISO Hourly Wind Generation (megawatt hour) for MISO System
Hourly system-level wind generation data for MISO
Source: EIA collected from MISO
UTC Timestamp (Interval Ending),Local Timestamp Eastern Standard Time (Interval Beginning),Local Timestamp Eastern Standard Time (Interval Ending),Local Date,Hour Number,MISO Total Wind Generation (MW)
2024-03-13 10:00:00,2024-03-13 04:00:00,2024-03-13 05:00:00,2024-03-13,5,10202.61
2024-03-13 11:00:00,2024-03-13 05:00:00,2024-03-13 06:00:00,2024-03-13,6,9901.29
2024-03-13 12:00:00,2024-03-13 06:00:00,2024-03-13 07:00:00,2024-03-13,7,9691.96
2024-03-13 13:00:00,2024-03-13 07:00:00,2024-03-13 08:00:00,2024-03-13,8,9539.51
2024-03-13 14:00:00,2024-03-13 08:00:00,2024-03-13 09:00:00,2024-03-13,9,9022.27
2024-03-13 15:00:00,2024-03-13 09:00:00,2024-03-13 10:00:00,2024-03-13,10,6477.65
2024-03-13 16:00:00,2024-03-13 10:00:00,2024-03-13 11:00:00,2024-03-13,11,4672.04
2024-03-13 17:00:00,2024-03-13 11:00:00,2024-03-13 12:00:00,2024-03-13,12,6225.52
2024-03-13 18:00:00,2024-03-13 12:00:00,2024-03-13 13:00:00,2024-03-13,13,6483.38
2024-03-13 19:00:00,2024-03-13 13:00:00,2024-03-13 14:00:00,2024-03-13,14,6563.06
2024-03-13 20:00:00,2024-03-13 14:00:00,2024-03-13 15:00:00,2024-03-13,15,6843.36
2024-03-13 21:00:00,2024-03-13 15:00:00,2024-03-13 16:00:00,2024-03-13,16,6848.48
2024-03-13 22:00:00,2024-03-13 16:00:00,2024-03-13 17:00:00,2024-03-13,17,6670.8
2024-03-13 23:00:00,2024-03-13 17:00:00,2024-03-13 18:00:00,2024-03-13,18,6783.54
2024-03-14 00:00:00,2024-03-13 18:00:00,2024-03-13 19:00:00,2024-03-13,19,8006.21
2024-03-14 01:00:00,2024-03-13 19:00:00,2024-03-13 20:00:00,2024-03-13,20,10008.08
2024-03-14 02:00:00,2024-03-13 20:00:00,2024-03-13 21:00:00,2024-03-13,21,11699.58
2024-03-14 03:00:00,2024-03-13 21:00:00,2024-03-13 22:00:00,2024-03-13,22,13624.0
2024-03-14 04:00:00,2024-03-13 22:00:00,2024-03-13 23:00:00,2024-03-13,23,16146.04
2024-03-14 06:00:00,2024-03-14 00:00:00,2024-03-14 01:00:00,2024-03-14,1,16317.1
2024-03-14 07:00:00,2024-03-14 01:00:00,2024-03-14 02:00:00,2024-03-14,2,15721.39
2024-03-14 08:00:00,2024-03-14 02:00:00,2024-03-14 03:00:00,2024-03-14,3,15552.78
2024-03-14 09:00:00,2024-03-14 03:00:00,2024-03-14 04:00:00,2024-03-14,4,16539.43
2024-03-14 10:00:00,2024-03-14 04:00:00,2024-03-14 05:00:00,2024-03-14,5,17089.07
2024-03-14 11:00:00,2024-03-14 05:00:00,2024-03-14 06:00:00,2024-03-14,6,16456.74
2024-03-14 12:00:00,2024-03-14 06:00:00,2024-03-14 07:00:00,2024-03-14,7,15883.41
2024-03-14 13:00:00,2024-03-14 07:00:00,2024-03-14 08:00:00,2024-03-14,8,16117.24
2024-03-14 14:00:00,2024-03-14 08:00:00,2024-03-14 09:00:00,2024-03-14,9,16017.64
2024-03-14 15:00:00,2024-03-14 09:00:00,2024-03-14 10:00:00,2024-03-14,10,15700.91
2024-03-14 16:00:00,2024-03-14 10:00:00,2024-03-14 11:00:00,2024-03-14,11,15831.77
2024-03-14 17:00:00,2024-03-14 11:00:00,2024-03-14 12:00:00,2024-03-14,12,16402.93
2024-03-14 18:00:00,2024-03-14 12:00:00,2024-03-14 13:00:00,2024-03-14,13,16832.07
2024-03-14 19:00:00,2024-03-14 13:00:00,2024-03-14 14:00:00,2024-03-14,14,18282.46
2024-03-14 20:00:00,2024-03-14 14:00:00,2024-03-14 15:00:00,2024-03-14,15,19006.75
2024-03-14 21:00:00,2024-03-14 15:00:00,2024-03-14 16:00:00,2024-03-14,16,19997.31
2024-03-14 22:00:00,2024-03-14 16:00:00,2024-03-14 17:00:00,2024-03-14,17,19920.35
2024-03-14 23:00:00,2024-03-14 17:00:00,2024-03-14 18:00:00,2024-03-14,18,19321.45
2024-03-15 00:00:00,2024-03-14 18:00:00,2024-03-14 19:00:00,2024-03-14,19,17886.03
2024-03-15 01:00:00,2024-03-14 19:00:00,2024-03-14 20:00:00,2024-03-14,20,16442.93
2024-03-15 02:00:00,2024-03-14 20:00:00,2024-03-14 21:00:00,2024-03-14,21,15673.59
2024-03-15 03:00:00,2024-03-14 21:00:00,2024-03-14 22:00:00,2024-03-14,22,16046.61
2024-03-15 04:00:00,2024-03-14 22:00:00,2024-03-14 23:00:00,2024-03-14,23,15634.84
2024-03-15 05:00:00,2024-03-14 23:00:00,2024-03-15 00:00:00,2024-03-15,24,17412.14
2024-03-15 06:00:00,2024-03-15 00:00:00,2024-03-15 01:00:00,2024-03-15,1,17729.83
2024-03-15 07:00:00,2024-03-15 01:00:00,2024-03-15 02:00:00,2024-03-15,2,18075.85
2024-03-15 08:00:00,2024-03-15 02:00:00,2024-03-15 03:00:00,2024-03-15,3,17894.21
2024-03-15 09:00:00,2024-03-15 03:00:00,2024-03-15 04:00:00,2024-03-15,4,16689.68
2024-03-15 10:00:00,2024-03-15 04:00:00,2024-03-15 05:00:00,2024-03-15,5,15337.48
2024-03-15 11:00:00,2024-03-15 05:00:00,2024-03-15 06:00:00,2024-03-15,6,13889.36
2024-03-15 12:00:00,2024-03-15 06:00:00,2024-03-15 07:00:00,2024-03-15,7,14012.89
2024-03-15 13:00:00,2024-03-15 07:00:00,2024-03-15 08:00:00,2024-03-15,8,13497.26
2024-03-15 14:00:00,2024-03-15 08:00:00,2024-03-15 09:00:00,2024-03-15,9,12290.29
2024-03-15 15:00:00,2024-03-15 09:00:00,2024-03-15 10:00:00,2024-03-15,10,8218.61
2024-03-15 16:00:00,2024-03-15 10:00:00,2024-03-15 11:00:00,2024-03-15,11,6687.57
2024-03-15 17:00:00,2024-03-15 11:00:00,2024-03-15 12:00:00,2024-03-15,12,7501.7
2024-03-15 18:00:00,2024-03-15 12:00:00,2024-03-15 13:00:00,2024-03-15,13,8972.64
2024-03-15 19:00:00,2024-03-15 13:00:00,2024-03-15 14:00:00,2024-03-15,14,9733.8
2024-03-15 20:00:00,2024-03-15 14:00:00,2024-03-15 15:00:00,2024-03-15,15,11083.71
2024-03-15 21:00:00,2024-03-15 15:00:00,2024-03-15 16:00:00,2024-03-15,16,12242.17
2024-03-15 22:00:00,2024-03-15 16:00:00,2024-03-15 17:00:00,2024-03-15,17,12828.52
2024-03-15 23:00:00,2024-03-15 17:00:00,2024-03-15 18:00:00,2024-03-15,18,12830.19
2024-03-16 00:00:00,2024-03-15 18:00:00,2024-03-15 19:00:00,2024-03-15,19,12391.82
2024-03-16 01:00:00,2024-03-15 19:00:00,2024-03-15 20:00:00,2024-03-15,20,12418.92
2024-03-16 02:00:00,2024-03-15 20:00:00,2024-03-15 21:00:00,2024-03-15,21,13317.72
2024-03-16 03:00:00,2024-03-15 21:00:00,2024-03-15 22:00:00,2024-03-15,22,14075.14
2024-03-16 04:00:00,2024-03-15 22:00:00,2024-03-15 23:00:00,2024-03-15,23,15492.92
2024-03-16 05:00:00,2024-03-15 23:00:00,2024-03-16 00:00:00,2024-03-16,24,15956.33
2024-03-16 06:00:00,2024-03-16 00:00:00,2024-03-16 01:00:00,2024-03-16,1,16799.93
2024-03-16 07:00:00,2024-03-16 01:00:00,2024-03-16 02:00:00,2024-03-16,2,17812.3
2024-03-16 08:00:00,2024-03-16 02:00:00,2024-03-16 03:00:00,2024-03-16,3,18859.01
2024-03-16 09:00:00,2024-03-16 03:00:00,2024-03-16 04:00:00,2024-03-16,4,19916.27
2024-03-16 10:00:00,2024-03-16 04:00:00,2024-03-16 05:00:00,2024-03-16,5,20629.15
2024-03-16 11:00:00,2024-03-16 05:00:00,2024-03-16 06:00:00,2024-03-16,6,21463.45
2024-03-16 12:00:00,2024-03-16 06:00:00,2024-03-16 07:00:00,2024-03-16,7,21699.75
2024-03-16 13:00:00,2024-03-16 07:00:00,2024-03-16 08:00:00,2024-03-16,8,22454.84
2024-03-16 14:00:00,2024-03-16 08:00:00,2024-03-16 09:00:00,2024-03-16,9,22487.74
2024-03-16 15:00:00,2024-03-16 09:00:00,2024-03-16 10:00:00,2024-03-16,10,22798.17
2024-03-16 16:00:00,2024-03-16 10:00:00,2024-03-16 11:00:00,2024-03-16,11,23460.7
2024-03-16 17:00:00,2024-03-16 11:00:00,2024-03-16 12:00:00,2024-03-16,12,23990.93
2024-03-16 18:00:00,2024-03-16 12:00:00,2024-03-16 13:00:00,2024-03-16,13,23992.99
2024-03-16 19:00:00,2024-03-16 13:00:00,2024-03-16 14:00:00,2024-03-16,14,23944.64
2024-03-16 20:00:00,2024-03-16 14:00:00,2024-03-16 15:00:00,2024-03-16,15,23698.26
2024-03-16 21:00:00,2024-03-16 15:00:00,2024-03-16 16:00:00,2024-03-16,16,23224.28
2024-03-16 22:00:00,2024-03-16 16:00:00,2024-03-16 17:00:00,2024-03-16,17,23172.38
2024-03-16 23:00:00,2024-03-16 17:00:00,2024-03-16 18:00:00,2024-03-16,18,22647.16
2024-03-17 00:00:00,2024-03-16 18:00:00,2024-03-16 19:00:00,2024-03-16,19,22493.52
2024-03-17 01:00:00,2024-03-16 19:00:00,2024-03-16 20:00:00,2024-03-16,20,21923.6
2024-03-17 02:00:00,2024-03-16 20:00:00,2024-03-16 21:00:00,2024-03-16,21,21568.43
2024-03-17 03:00:00,2024-03-16 21:00:00,2024-03-16 22:00:00,2024-03-16,22,21811.3
2024-03-17 04:00:00,2024-03-16 22:00:00,2024-03-16 23:00:00,2024-03-16,23,21661.07
2024-03-17 05:00:00,2024-03-16 23:00:00,2024-03-17 00:00:00,2024-03-17,24,20358.67
2024-03-17 06:00:00,2024-03-17 00:00:00,2024-03-17 01:00:00,2024-03-17,1,20127.35
2024-03-17 07:00:00,2024-03-17 01:00:00,2024-03-17 02:00:00,2024-03-17,2,19900.54
2024-03-17 08:00:00,2024-03-17 02:00:00,2024-03-17 03:00:00,2024-03-17,3,19130.31
2024-03-17 09:00:00,2024-03-17 03:00:00,2024-03-17 04:00:00,2024-03-17,4,19874.37
2024-03-17 10:00:00,2024-03-17 04:00:00,2024-03-17 05:00:00,2024-03-17,5,20667.85
2024-03-17 11:00:00,2024-03-17 05:00:00,2024-03-17 06:00:00,2024-03-17,6,20919.14
2024-03-17 12:00:00,2024-03-17 06:00:00,2024-03-17 07:00:00,2024-03-17,7,20997.25
2024-03-17 13:00:00,2024-03-17 07:00:00,2024-03-17 08:00:00,2024-03-17,8,20839.27
2024-03-17 14:00:00,2024-03-17 08:00:00,2024-03-17 09:00:00,2024-03-17,9,20591.6
2024-03-17 15:00:00,2024-03-17 09:00:00,2024-03-17 10:00:00,2024-03-17,10,21093.89
2024-03-17 16:00:00,2024-03-17 10:00:00,2024-03-17 11:00:00,2024-03-17,11,21686.9
2024-03-17 17:00:00,2024-03-17 11:00:00,2024-03-17 12:00:00,2024-03-17,12,21457.37
2024-03-17 18:00:00,2024-03-17 12:00:00,2024-03-17 13:00:00,2024-03-17,13,21433.73
2024-03-17 19:00:00,2024-03-17 13:00:00,2024-03-17 14:00:00,2024-03-17,14,21731.6
2024-03-17 20:00:00,2024-03-17 14:00:00,2024-03-17 15:00:00,2024-03-17,15,22251.46
2024-03-17 21:00:00,2024-03-17 15:00:00,2024-03-17 16:00:00,2024-03-17,16,22489.84
2024-03-17 22:00:00,2024-03-17 16:00:00,2024-03-17 17:00:00,2024-03-17,17,22751.44
2024-03-17 23:00:00,2024-03-17 17:00:00,2024-03-17 18:00:00,2024-03-17,18,22547.76
2024-03-18 00:00:00,2024-03-17 18:00:00,2024-03-17 19:00:00,2024-03-17,19,22542.36
2024-03-18 01:00:00,2024-03-17 19:00:00,2024-03-17 20:00:00,2024-03-17,20,22107.09
2024-03-18 02:00:00,2024-03-17 20:00:00,2024-03-17 21:00:00,2024-03-17,21,20926.11
2024-03-18 03:00:00,2024-03-17 21:00:00,2024-03-17 22:00:00,2024-03-17,22,20365.74
2024-03-18 04:00:00,2024-03-17 22:00:00,2024-03-17 23:00:00,2024-03-17,23,19855.26
2024-03-18 05:00:00,2024-03-17 23:00:00,2024-03-18 00:00:00,2024-03-18,24,19440.73
2024-03-18 06:00:00,2024-03-18 00:00:00,2024-03-18 01:00:00,2024-03-18,1,18612.31
2024-03-18 07:00:00,2024-03-18 01:00:00,2024-03-18 02:00:00,2024-03-18,2,18022.56
2024-03-18 08:00:00,2024-03-18 02:00:00,2024-03-18 03:00:00,2024-03-18,3,17502.3
2024-03-18 09:00:00,2024-03-18 03:00:00,2024-03-18 04:00:00,2024-03-18,4,17224.17
2024-03-18 10:00:00,2024-03-18 04:00:00,2024-03-18 05:00:00,2024-03-18,5,16033.73
2024-03-18 11:00:00,2024-03-18 05:00:00,2024-03-18 06:00:00,2024-03-18,6,15440.55
2024-03-18 12:00:00,2024-03-18 06:00:00,2024-03-18 07:00:00,2024-03-18,7,14906.47
2024-03-18 13:00:00,2024-03-18 07:00:00,2024-03-18 08:00:00,2024-03-18,8,14647.96
2024-03-18 14:00:00,2024-03-18 08:00:00,2024-03-18 09:00:00,2024-03-18,9,14286.87
2024-03-18 15:00:00,2024-03-18 09:00:00,2024-03-18 10:00:00,2024-03-18,10,14864.33
2024-03-18 16:00:00,2024-03-18 10:00:00,2024-03-18 11:00:00,2024-03-18,11,14183.7
2024-03-18 17:00:00,2024-03-18 11:00:00,2024-03-18 12:00:00,2024-03-18,12,12992.65
2024-03-18 18:00:00,2024-03-18 12:00:00,2024-03-18 13:00:00,2024-03-18,13,12166.92
2024-03-18 19:00:00,2024-03-18 13:00:00,2024-03-18 14:00:00,2024-03-18,14,11894.09
2024-03-18 20:00:00,2024-03-18 14:00:00,2024-03-18 15:00:00,2024-03-18,15,12350.84
2024-03-18 21:00:00,2024-03-18 15:00:00,2024-03-18 16:00:00,2024-03-18,16,12632.04
2024-03-18 22:00:00,2024-03-18 16:00:00,2024-03-18 17:00:00,2024-03-18,17,12969.22
2024-03-18 23:00:00,2024-03-18 17:00:00,2024-03-18 18:00:00,2024-03-18,18,13443.72
2024-03-19 00:00:00,2024-03-18 18:00:00,2024-03-18 19:00:00,2024-03-18,19,14251.75
2024-03-19 01:00:00,2024-03-18 19:00:00,2024-03-18 20:00:00,2024-03-18,20,14308.35
2024-03-19 02:00:00,2024-03-18 20:00:00,2024-03-18 21:00:00,2024-03-18,21,16071.82
2024-03-19 03:00:00,2024-03-18 21:00:00,2024-03-18 22:00:00,2024-03-18,22,17503.6
2024-03-19 04:00:00,2024-03-18 22:00:00,2024-03-18 23:00:00,2024-03-18,23,17956.83
2024-03-19 05:00:00,2024-03-18 23:00:00,2024-03-19 00:00:00,2024-03-19,24,19379.01
2024-03-19 06:00:00,2024-03-19 00:00:00,2024-03-19 01:00:00,2024-03-19,1,19982.32
2024-03-19 07:00:00,2024-03-19 01:00:00,2024-03-19 02:00:00,2024-03-19,2,20326.8
2024-03-19 08:00:00,2024-03-19 02:00:00,2024-03-19 03:00:00,2024-03-19,3,20336.47
2024-03-19 09:00:00,2024-03-19 03:00:00,2024-03-19 04:00:00,2024-03-19,4,20579.05
2024-03-19 10:00:00,2024-03-19 04:00:00,2024-03-19 05:00:00,2024-03-19,5,20815.85
2024-03-19 11:00:00,2024-03-19 05:00:00,2024-03-19 06:00:00,2024-03-19,6,20907.01
2024-03-19 12:00:00,2024-03-19 06:00:00,2024-03-19 07:00:00,2024-03-19,7,21237.92
2024-03-19 13:00:00,2024-03-19 07:00:00,2024-03-19 08:00:00,2024-03-19,8,22331.4
2024-03-19 14:00:00,2024-03-19 08:00:00,2024-03-19 09:00:00,2024-03-19,9,21374.79
2024-03-19 15:00:00,2024-03-19 09:00:00,2024-03-19 10:00:00,2024-03-19,10,19954.1
2024-03-19 16:00:00,2024-03-19 10:00:00,2024-03-19 11:00:00,2024-03-19,11,19793.25
2024-03-19 17:00:00,2024-03-19 11:00:00,2024-03-19 12:00:00,2024-03-19,12,19948.18
2024-03-19 18:00:00,2024-03-19 12:00:00,2024-03-19 13:00:00,2024-03-19,13,20029.72
2024-03-19 19:00:00,2024-03-19 13:00:00,2024-03-19 14:00:00,2024-03-19,14,20375.96
2024-03-19 20:00:00,2024-03-19 14:00:00,2024-03-19 15:00:00,2024-03-19,15,21014.72
2024-03-19 21:00:00,2024-03-19 15:00:00,2024-03-19 16:00:00,2024-03-19,16,21467.99
2024-03-19 22:00:00,2024-03-19 16:00:00,2024-03-19 17:00:00,2024-03-19,17,21385.94
2024-03-19 23:00:00,2024-03-19 17:00:00,2024-03-19 18:00:00,2024-03-19,18,20969.03
2024-03-20 00:00:00,2024-03-19 18:00:00,2024-03-19 19:00:00,2024-03-19,19,20066.04
2024-03-20 01:00:00,2024-03-19 19:00:00,2024-03-19 20:00:00,2024-03-19,20,18628.14
2024-03-20 02:00:00,2024-03-19 20:00:00,2024-03-19 21:00:00,2024-03-19,21,18794.28
2024-03-20 03:00:00,2024-03-19 21:00:00,2024-03-19 22:00:00,2024-03-19,22,18195.83
2024-03-20 04:00:00,2024-03-19 22:00:00,2024-03-19 23:00:00,2024-03-19,23,18666.51
2024-03-20 06:00:00,2024-03-20 00:00:00,2024-03-20 01:00:00,2024-03-20,1,19177.57
2024-03-20 07:00:00,2024-03-20 01:00:00,2024-03-20 02:00:00,2024-03-20,2,19366.64
2024-03-20 08:00:00,2024-03-20 02:00:00,2024-03-20 03:00:00,2024-03-20,3,20188.43
2024-03-20 09:00:00,2024-03-20 03:00:00,2024-03-20 04:00:00,2024-03-20,4,20077.18
2024-03-20 10:00:00,2024-03-20 04:00:00,2024-03-20 05:00:00,2024-03-20,5,20127.29
2024-03-20 11:00:00,2024-03-20 05:00:00,2024-03-20 06:00:00,2024-03-20,6,20143.69
2024-03-20 12:00:00,2024-03-20 06:00:00,2024-03-20 07:00:00,2024-03-20,7,20468.38
2024-03-20 13:00:00,2024-03-20 07:00:00,2024-03-20 08:00:00,2024-03-20,8,20798.33
2024-03-20 14:00:00,2024-03-20 08:00:00,2024-03-20 09:00:00,2024-03-20,9,20162.19
2024-03-20 15:00:00,2024-03-20 09:00:00,2024-03-20 10:00:00,2024-03-20,10,19917.92
2024-03-20 16:00:00,2024-03-20 10:00:00,2024-03-20 11:00:00,2024-03-20,11,19061.72
2024-03-20 17:00:00,2024-03-20 11:00:00,2024-03-20 12:00:00,2024-03-20,12,17519.42
2024-03-20 18:00:00,2024-03-20 12:00:00,2024-03-20 13:00:00,2024-03-20,13,16077.66
2024-03-20 19:00:00,2024-03-20 13:00:00,2024-03-20 14:00:00,2024-03-20,14,14752.98
2024-03-20 20:00:00,2024-03-20 14:00:00,2024-03-20 15:00:00,2024-03-20,15,13200.77
2024-03-20 21:00:00,2024-03-20 15:00:00,2024-03-20 16:00:00,2024-03-20,16,11857.6
2024-03-20 22:00:00,2024-03-20 16:00:00,2024-03-20 17:00:00,2024-03-20,17,10264.38
2024-03-20 23:00:00,2024-03-20 17:00:00,2024-03-20 18:00:00,2024-03-20,18,8750.51
2024-03-21 00:00:00,2024-03-20 18:00:00,2024-03-20 19:00:00,2024-03-20,19,7135.28
2024-03-21 01:00:00,2024-03-20 19:00:00,2024-03-20 20:00:00,2024-03-20,20,6625.32
2024-03-21 02:00:00,2024-03-20 20:00:00,2024-03-20 21:00:00,2024-03-20,21,7114.07
2024-03-21 03:00:00,2024-03-20 21:00:00,2024-03-20 22:00:00,2024-03-20,22,7362.0
2024-03-21 04:00:00,2024-03-20 22:00:00,2024-03-20 23:00:00,2024-03-20,23,6813.07
2024-03-21 05:00:00,2024-03-20 23:00:00,2024-03-21 00:00:00,2024-03-21,24,5964.86
2024-03-21 06:00:00,2024-03-21 00:00:00,2024-03-21 01:00:00,2024-03-21,1,5055.94
2024-03-21 07:00:00,2024-03-21 01:00:00,2024-03-21 02:00:00,2024-03-21,2,4772.77
2024-03-21 08:00:00,2024-03-21 02:00:00,2024-03-21 03:00:00,2024-03-21,3,5211.62
2024-03-21 09:00:00,2024-03-21 03:00:00,2024-03-21 04:00:00,2024-03-21,4,5818.46
2024-03-21 10:00:00,2024-03-21 04:00:00,2024-03-21 05:00:00,2024-03-21,5,6266.77
2024-03-21 11:00:00,2024-03-21 05:00:00,2024-03-21 06:00:00,2024-03-21,6,6923.19
2024-03-21 12:00:00,2024-03-21 06:00:00,2024-03-21 07:00:00,2024-03-21,7,7123.43
2024-03-21 13:00:00,2024-03-21 07:00:00,2024-03-21 08:00:00,2024-03-21,8,6870.12
2024-03-21 14:00:00,2024-03-21 08:00:00,2024-03-21 09:00:00,2024-03-21,9,6567.14
2024-03-21 15:00:00,2024-03-21 09:00:00,2024-03-21 10:00:00,2024-03-21,10,7458.9
2024-03-21 16:00:00,2024-03-21 10:00:00,2024-03-21 11:00:00,2024-03-21,11,7667.06
2024-03-21 17:00:00,2024-03-21 11:00:00,2024-03-21 12:00:00,2024-03-21,12,7351.18
2024-03-21 18:00:00,2024-03-21 12:00:00,2024-03-21 13:00:00,2024-03-21,13,7125.78
2024-03-21 19:00:00,2024-03-21 13:00:00,2024-03-21 14:00:00,2024-03-21,14,7119.42
2024-03-21 20:00:00,2024-03-21 14:00:00,2024-03-21 15:00:00,2024-03-21,15,7493.34
2024-03-21 21:00:00,2024-03-21 15:00:00,2024-03-21 16:00:00,2024-03-21,16,7944.49
2024-03-21 23:00:00,2024-03-21 17:00:00,2024-03-21 18:00:00,2024-03-21,18,10568.35
2024-03-22 00:00:00,2024-03-21 18:00:00,2024-03-21 19:00:00,2024-03-21,19,11749.54
2024-03-22 01:00:00,2024-03-21 19:00:00,2024-03-21 20:00:00,2024-03-21,20,12356.0
2024-03-22 04:00:00,2024-03-21 22:00:00,2024-03-21 23:00:00,2024-03-21,23,14706.43
2024-03-22 05:00:00,2024-03-21 23:00:00,2024-03-22 00:00:00,2024-03-22,24,14499.64
2024-03-22 06:00:00,2024-03-22 00:00:00,2024-03-22 01:00:00,2024-03-22,1,14724.74
2024-03-22 07:00:00,2024-03-22 01:00:00,2024-03-22 02:00:00,2024-03-22,2,14448.73
2024-03-22 08:00:00,2024-03-22 02:00:00,2024-03-22 03:00:00,2024-03-22,3,13249.75
2024-03-22 09:00:00,2024-03-22 03:00:00,2024-03-22 04:00:00,2024-03-22,4,11926.78
2024-03-22 10:00:00,2024-03-22 04:00:00,2024-03-22 05:00:00,2024-03-22,5,11215.31
2024-03-22 11:00:00,2024-03-22 05:00:00,2024-03-22 06:00:00,2024-03-22,6,10757.96
2024-03-22 12:00:00,2024-03-22 06:00:00,2024-03-22 07:00:00,2024-03-22,7,9339.51
2024-03-22 13:00:00,2024-03-22 07:00:00,2024-03-22 08:00:00,2024-03-22,8,8587.37
2024-03-22 14:00:00,2024-03-22 08:00:00,2024-03-22 09:00:00,2024-03-22,9,8329.79
2024-03-22 15:00:00,2024-03-22 09:00:00,2024-03-22 10:00:00,2024-03-22,10,8231.78
2024-03-22 16:00:00,2024-03-22 10:00:00,2024-03-22 11:00:00,2024-03-22,11,9417.04
2024-03-22 17:00:00,2024-03-22 11:00:00,2024-03-22 12:00:00,2024-03-22,12,10709.18
2024-03-22 18:00:00,2024-03-22 12:00:00,2024-03-22 13:00:00,2024-03-22,13,11791.87
2024-03-22 19:00:00,2024-03-22 13:00:00,2024-03-22 14:00:00,2024-03-22,14,12856.56
2024-03-22 20:00:00,2024-03-22 14:00:00,2024-03-22 15:00:00,2024-03-22,15,13555.88
2024-03-22 21:00:00,2024-03-22 15:00:00,2024-03-22 16:00:00,2024-03-22,16,14831.85
2024-03-22 22:00:00,2024-03-22 16:00:00,2024-03-22 17:00:00,2024-03-22,17,15161.19
2024-03-22 23:00:00,2024-03-22 17:00:00,2024-03-22 18:00:00,2024-03-22,18,15013.61
2024-03-23 00:00:00,2024-03-22 18:00:00,2024-03-22 19:00:00,2024-03-22,19,14634.95
2024-03-23 01:00:00,2024-03-22 19:00:00,2024-03-22 20:00:00,2024-03-22,20,13468.01
2024-03-23 02:00:00,2024-03-22 20:00:00,2024-03-22 21:00:00,2024-03-22,21,12107.0
2024-03-23 03:00:00,2024-03-22 21:00:00,2024-03-22 22:00:00,2024-03-22,22,11197.66
2024-03-23 04:00:00,2024-03-22 22:00:00,2024-03-22 23:00:00,2024-03-22,23,10808.14
2024-03-23 05:00:00,2024-03-22 23:00:00,2024-03-23 00:00:00,2024-03-23,24,10782.65
2024-03-23 06:00:00,2024-03-23 00:00:00,2024-03-23 01:00:00,2024-03-23,1,10458.68
2024-03-23 07:00:00,2024-03-23 01:00:00,2024-03-23 02:00:00,2024-03-23,2,10038.57
2024-03-23 08:00:00,2024-03-23 02:00:00,2024-03-23 03:00:00,2024-03-23,3,9542.29
2024-03-23 09:00:00,2024-03-23 03:00:00,2024-03-23 04:00:00,2024-03-23,4,8913.78
2024-03-23 10:00:00,2024-03-23 04:00:00,2024-03-23 05:00:00,2024-03-23,5,8449.79
2024-03-23 11:00:00,2024-03-23 05:00:00,2024-03-23 06:00:00,2024-03-23,6,8564.15
2024-03-23 12:00:00,2024-03-23 06:00:00,2024-03-23 07:00:00,2024-03-23,7,8342.97
2024-03-23 13:00:00,2024-03-23 07:00:00,2024-03-23 08:00:00,2024-03-23,8,7360.77
2024-03-23 14:00:00,2024-03-23 08:00:00,2024-03-23 09:00:00,2024-03-23,9,5638.84
2024-03-23 15:00:00,2024-03-23 09:00:00,2024-03-23 10:00:00,2024-03-23,10,4687.97
2024-03-23 16:00:00,2024-03-23 10:00:00,2024-03-23 11:00:00,2024-03-23,11,5218.04
2024-03-23 17:00:00,2024-03-23 11:00:00,2024-03-23 12:00:00,2024-03-23,12,5094.84
2024-03-23 18:00:00,2024-03-23 12:00:00,2024-03-23 13:00:00,2024-03-23,13,4375.64
2024-03-23 19:00:00,2024-03-23 13:00:00,2024-03-23 14:00:00,2024-03-23,14,4356.88
2024-03-23 20:00:00,2024-03-23 14:00:00,2024-03-23 15:00:00,2024-03-23,15,4939.29
2024-03-23 21:00:00,2024-03-23 15:00:00,2024-03-23 16:00:00,2024-03-23,16,6118.42
2024-03-23 22:00:00,2024-03-23 16:00:00,2024-03-23 17:00:00,2024-03-23,17,7775.99
2024-03-23 23:00:00,2024-03-23 17:00:00,2024-03-23 18:00:00,2024-03-23,18,8933.3
2024-03-24 00:00:00,2024-03-23 18:00:00,2024-03-23 19:00:00,2024-03-23,19,9863.63
2024-03-24 01:00:00,2024-03-23 19:00:00,2024-03-23 20:00:00,2024-03-23,20,10538.3
2024-03-24 02:00:00,2024-03-23 20:00:00,2024-03-23 21:00:00,2024-03-23,21,11341.55
2024-03-24 03:00:00,2024-03-23 21:00:00,2024-03-23 22:00:00,2024-03-23,22,11516.03
2024-03-24 04:00:00,2024-03-23 22:00:00,2024-03-23 23:00:00,2024-03-23,23,11796.88
2024-03-24 05:00:00,2024-03-23 23:00:00,2024-03-24 00:00:00,2024-03-24,24,12198.58
2024-03-24 06:00:00,2024-03-24 00:00:00,2024-03-24 01:00:00,2024-03-24,1,12891.65
2024-03-24 07:00:00,2024-03-24 01:00:00,2024-03-24 02:00:00,2024-03-24,2,13717.59
2024-03-24 08:00:00,2024-03-24 02:00:00,2024-03-24 03:00:00,2024-03-24,3,14376.1
2024-03-24 09:00:00,2024-03-24 03:00:00,2024-03-24 04:00:00,2024-03-24,4,14517.73
2024-03-24 10:00:00,2024-03-24 04:00:00,2024-03-24 05:00:00,2024-03-24,5,15982.85
2024-03-24 11:00:00,2024-03-24 05:00:00,2024-03-24 06:00:00,2024-03-24,6,16992.86
